query_band,source_id,survey,source_url,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100029856,156232938,2459316.832723071,59316.3293866,19.9915237,0.124830678,4096,zg,166.1136305,38.2060984,3.77900004,0.472000003,20210412329387,713,0x3,0x1,21.9099998,26.3668785,0.0277971085,-0.0990837291,3.34440992e-05,30,1.14600003,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100029856,160725902,2459361.758785977,59361.2590278,19.3956604,0.0819025785,4096,zg,166.1131638,38.2065101,1.65600002,-0.116999999,20210527259028,713,0x3,0x1,20.4500008,26.352047,0.0387848839,-0.0907487646,8.31629659e-05,30,1.38,3
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100029856,191742195,2459671.9259142275,59671.421956,19.7259007,0.103836641,4096,zg,166.1138196,38.2060435,2.42799997,-0.195999995,20220402421944,713,0x3,0x1,21.7199993,26.3446636,0.0324780978,-0.105264291,4.43607532e-05,30,1.46200001,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100029856,249848991,2460252.9884076184,60252.489919,19.2642345,0.0744517967,4096,zg,166.113919,38.2062593,2.4749999,0.241999999,20231104489907,713,0x3,0x1,20.7999992,26.3481846,0.03594964,-0.0768282339,6.21075014e-05,30,1.56299996,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100029856,254144278,2460295.944948999,60295.4427894,19.2588367,0.0741606802,4096,zg,166.1134354,38.2060208,1.20599997,0.0439999998,20231217442789,713,0x3,0x1,20.6800003,25.9111671,0.0424839668,-0.0701042488,9.02788597e-05,30,1.16900003,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100029856,256747504,2460321.9790176745,60321.4750463,20.0602245,0.130703643,4096,zg,166.1137043,38.2058923,1.15600002,0.134000003,20240112475035,713,0x3,0x1,21.5100002,26.4068985,0.0314561948,-0.121655583,4.20372307e-05,30,1.00800002,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100029901,156232938,2459316.8327227337,59316.3293866,19.4963017,0.088092193,4096,zg,166.1123601,38.2105568,2.33899999,0.256999999,20210412329387,713,0x3,0x1,21.9099998,26.3668785,0.0277971085,-0.0990837291,3.34440992e-05,30,1.14600003,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100029901,188528604,2459639.7911324855,59639.2860417,18.9706383,0.0602241009,4096,zg,166.1121127,38.2102743,2.57800007,0.221000001,20220301286030,713,0x3,0x1,21.4500008,26.410099,0.029322518,-0.0507296212,3.59045225e-05,30,1.05499995,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100029901,214847346,2459902.973250737,59902.4734606,18.4104996,0.0408569723,4096,zg,166.1123763,38.2109316,0.786000013,-0.0370000005,20221119473461,713,0x3,0x1,20.2700005,26.3668823,0.0391028188,-0.0697546676,8.68610732e-05,30,1.37800002,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100029909,153831696,2459292.8215837064,59292.3169676,19.5015774,0.0884285197,4096,zg,166.1105529,38.2088451,1.13100004,0.0979999974,20210319316898,713,0x3,0x1,21.8500004,26.4018497,0.0281124506,-0.10553766,3.32092714e-05,30,1.01400006,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100029909,159025913,2459344.760333953,59344.2591319,19.6012459,0.0950063691,4096,zg,166.1105671,38.2088189,2.02999997,0.221000001,20210510259132,713,0x3,0x1,21.8799992,26.3503075,0.0270986203,-0.115063198,3.13534765e-05,30,1.16600001,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100029909,188244342,2459636.9485466355,59636.4434259,18.7087269,0.050039649,4096,zg,166.111375,38.2088417,3.0539999,0.291999996,20220226443414,713,0x3,0x1,21.5100002,26.4007072,0.0290734749,-0.0832934678,3.59114565e-05,30,1.11899996,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100029928,226733771,2460021.842392492,60021.3377199,19.1909428,0.0705968812,4096,zg,166.1149628,38.2105801,1.18599999,0.157000005,20230318337708,713,0x3,0x1,20.9200001,26.0594006,0.0472755544,-0.100709118,0.000106691368,30,1.02699995,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100029948,158717486,2459341.676319915,59341.1748611,18.0010891,0.0315839536,4096,zg,166.1149407,38.2083314,2.78299999,0.351000011,20210507174861,713,0x3,0x1,21.7600002,26.378294,0.0300584007,-0.085800305,3.77246179e-05,30,1.00999999,3
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100029948,192232623,2459676.829909571,59676.3262384,17.4417801,0.0234245919,4096,zg,166.1147642,38.2083982,0.646000028,0.074000001,20220407326227,713,0x3,0x1,20.9899998,26.328804,0.031712614,-0.0769465044,4.37824528e-05,30,1.09899998,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,1711109200010882,186830787,2459622.812957954,59622.3078704,13.3058224,0.0188244283,4096,zg,166.1138208,38.2088743,0.215000004,0.0170000009,20220212307859,1711,0x9,0x2,20.7199993,26.345787,0.0322541818,-0.0705039948,4.61485361e-05,30,1.08000004,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,1711109200010882,187029032,2459624.795434525,59624.2903241,13.2887106,0.0188633446,4096,zg,166.1138299,38.208881,0.441000015,0.0250000004,20220214290312,1711,0x9,0x2,20.4799995,26.3303967,0.037100032,-0.059263017,6.73304094e-05,30,1.11000001,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,1711109200010882,187639579,2459630.900942186,59630.3957986,13.3484726,0.0187278576,4096,zg,166.1138222,38.2088809,0.851000011,0.0989999995,20220220395799,1711,0x9,0x2,21.0400009,26.345623,0.035018649,-0.0556320213,5.03696465e-05,30,1.01900005,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,1711109200010882,219740954,2459951.913234648,59951.4095486,13.0830297,0.0193380956,4096,zg,166.1138394,38.2089211,0.841000021,0.0219999999,20230107409549,1711,0x9,0x2,19.75,26.3135395,0.0506615452,-0.00798179209,0.000173051478,30,1.074,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,1711109200010882,226732918,2460021.833862788,60021.3291898,13.2380714,0.0189790539,4096,zg,166.1138132,38.2089185,0.372000009,0.0140000004,20230318329190,1711,0x9,0x2,20.8799992,26.0617809,0.0367129259,-0.0449757949,5.71646342e-05,30,1.02199996,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,1711109200010882,229226653,2460046.769913738,60046.2665394,13.294486,0.018850198,4096,zg,166.1138435,38.2089063,1.26199996,0.120999999,20230412266505,1711,0x9,0x2,21.7700005,26.3012409,0.0337105021,-0.0651225001,4.32230918e-05,30,1.02900004,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,1711109200010882,230919280,2460063.69494495,60063.1928009,13.2821274,0.0188783407,4096,zg,166.1138438,38.2088866,0.474999994,0.0610000007,20230429192789,1711,0x9,0x2,20.8299999,26.2888508,0.0361202657,-0.0295150187,5.595947e-05,30,1.00600004,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,1711109200010882,233829379,2460092.7935095504,60092.2937963,13.7162714,0.0179236624,4096,zg,166.1138391,38.2088987,0.737999976,0.0879999995,20230528293715,1711,0x9,0x2,20.4899998,26.1243763,0.0372317806,-0.0207439754,6.6062843e-05,30,1.82799995,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,153626136,2459290.7660587323,59290.2613657,13.2037754,0.015462378,4096,zr,166.1138596,38.208859,0.850000024,0.0829999968,20210317261366,713,0x3,0x1,21.5699997,26.323204,0.02508807,0.115539096,2.71239642e-05,30,1.02900004,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,153735887,2459291.8635299895,59291.3588773,13.2224112,0.0154446717,4096,zr,166.1138569,38.2088571,1.31700003,0.120999999,20210318358866,713,0x3,0x1,21.4599991,26.2630959,0.0263563022,0.105657719,2.90538537e-05,30,1.05599999,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,153834163,2459292.8462471,59292.3416319,13.2332163,0.0154344495,4096,zr,166.1138547,38.2088697,1.03900003,0.114,20210319341632,713,0x3,0x1,21.6599998,26.2900295,0.0322800875,0.104984835,4.36134578e-05,30,1.03499997,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,153922064,2459293.7252286654,59293.2206481,13.20574,0.0154605061,4096,zr,166.1138583,38.2088603,0.588,0.063000001,20210320220648,713,0x3,0x1,21.1399994,26.2957726,0.0264009777,0.113660552,2.92672648e-05,30,1.07799995,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,153926619,2459293.7707708576,59293.2661921,13.2066822,0.0154596083,4096,zr,166.1138649,38.2088617,0.717999995,0.0659999996,20210320266192,713,0x3,0x1,21.5599995,26.3157005,0.025339229,0.112792403,2.7495078e-05,30,1.01699996,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,154021265,2459294.7171907625,59294.2126505,13.2044249,0.0154617587,4096,zr,166.1138607,38.2088723,1.01699996,0.0189999994,20210321212650,713,0x3,0x1,20.6599998,26.2463913,0.0265610367,0.113593198,2.94303354e-05,30,1.08899999,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,154126616,2459295.770665077,59295.266169,13.1847095,0.0154805975,4096,zr,166.1138676,38.2088763,0.777999997,0.0500000007,20210322266169,713,0x3,0x1,20.7199993,26.2523098,0.028145235,0.113049701,3.36486228e-05,30,1.01400006,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,154326725,2459297.771665096,59297.2672569,13.1614208,0.0155029884,4096,zr,166.1138481,38.2088574,0.667999983,0.0390000008,20210324267257,713,0x3,0x1,20.2299995,26.2446918,0.0324173085,0.111543655,4.49588915e-05,30,1.01100004,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,154826127,2459302.7654402945,59302.2612731,13.1389294,0.0155247552,4096,zr,166.1138718,38.2088544,0.865999997,0.128999993,20210329261227,713,0x3,0x1,20.4599991,26.2920952,0.032453347,0.125607312,4.45960286e-05,30,1.00899994,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,155017412,2459304.6781873605,59304.1741204,13.1368189,0.0155268069,4096,zr,166.1139139,38.2088733,1.079,0.0419999994,20210331174109,713,0x3,0x1,20.8999996,26.2291718,0.0293943807,0.118542999,3.64884436e-05,30,1.11699998,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,155428230,2459308.7861408424,59308.2823032,13.0298433,0.0156322103,4096,zr,166.1138648,38.2088665,0.834999979,0.0710000023,20210404282303,713,0x3,0x1,21.5300007,26.2092209,0.0374230519,0.11373087,5.89835399e-05,30,1.01999998,3
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,155428332,2459308.787159384,59308.2833218,13.0193958,0.0156426597,4096,zr,166.1138621,38.2088511,1.13199997,0.0920000002,20210404283275,713,0x3,0x1,21.5,26.1904907,0.0348741002,0.112989731,5.13857522e-05,30,1.02100003,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,155524164,2459309.7454249,59309.2416435,13.0369358,0.015625136,4096,zr,166.1138581,38.2088697,1.44400001,0.0790000036,20210405241644,713,0x3,0x1,21.1900005,25.8676147,0.0323061943,0.112583905,4.3516462e-05,30,1.00899994,3
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,155631709,2459310.82081206,59310.3170949,13.1167803,0.0155463247,4096,zr,166.1138483,38.2088537,1.07700002,0.0659999996,20210406317072,713,0x3,0x1,21.2800007,26.2647858,0.0243386291,0.110620394,2.51165275e-05,30,1.07500005,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,155631813,2459310.8218536973,59310.3181366,13.1010952,0.0155616794,4096,zr,166.113865,38.2088539,0.77700001,0.0810000002,20210406318079,713,0x3,0x1,21.2999992,26.2437363,0.0239890907,0.116016895,2.4457835e-05,30,1.07700002,3
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,155828812,2459312.7917213147,59312.288125,13.0357418,0.0156263243,4096,zr,166.1139002,38.2088446,0.398999989,0.0130000003,20210408288125,713,0x3,0x1,21.25,26.2986927,0.0276577678,0.112153031,3.24030661e-05,30,1.03699994,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,155828906,2459312.7926587528,59312.2890625,13.0502176,0.0156119121,4096,zr,166.1138602,38.208872,0.700999975,0.0500000007,20210408289062,713,0x3,0x1,21.3899994,26.2952957,0.0251500364,0.112448461,2.65811068e-05,30,1.03799999,3
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,155921974,2459313.7232832103,59313.2197454,13.073328,0.0155890128,4096,zr,166.1138634,38.2088614,1.005,0.0839999989,20210409219745,713,0x3,0x1,21.6800003,26.3009644,0.0248497147,0.110879935,2.59403969e-05,30,1.01199996,3
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,156026644,2459314.76991784,59314.2664468,13.0985003,0.0155642247,4096,zr,166.1138492,38.2088504,1.34200001,0.111000001,20210410266400,713,0x3,0x1,21.6700001,26.3119392,0.0261868183,0.106633425,2.88195279e-05,30,1.01999998,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,156026738,2459314.7708552796,59314.2673843,13.0685368,0.0155937504,4096,zr,166.1138692,38.2088673,1.09000003,0.0590000004,20210410267384,713,0x3,0x1,21.7900009,26.3248539,0.0249735303,0.106274635,2.65006402e-05,30,1.02100003,3
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,156229354,2459316.796880401,59316.2935417,13.1512184,0.0155128455,4096,zr,166.1138794,38.2088598,0.790000021,0.0599999987,20210412293507,713,0x3,0x1,21.7700005,26.2751598,0.0301709175,0.115318708,3.77256802e-05,30,1.06099999,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,156522068,2459319.7238238007,59319.2206829,13.2431803,0.0154250553,4096,zr,166.1138533,38.2088649,1.15499997,0.0359999985,20210415220660,713,0x3,0x1,21.0699997,26.2929382,0.0274686739,0.109782293,3.17349295e-05,30,1.00800002,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,156826891,2459322.7718389854,59322.268912,13.3192673,0.0153543036,4096,zr,166.1138668,38.2088638,0.967000008,0.104999997,20210418268912,713,0x3,0x1,21.2299995,26.2307949,0.0303242132,0.124025814,3.88096851e-05,30,1.04799998,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,157021597,2459324.7187586315,59324.2159722,13.3291759,0.0153452214,4096,zr,166.1138641,38.2088512,0.763000011,0.0970000029,20210420215961,713,0x3,0x1,20.8500004,26.2730007,0.0294194203,0.121519938,3.65480337e-05,30,1.00899994,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,157423553,2459328.7380197733,59328.2355324,13.2815695,0.0153891351,4096,zr,166.1138591,38.2088554,1.76600003,0.192000002,20210424235532,713,0x3,0x1,20.5100002,26.2687149,0.0356951058,0.114959538,5.31849983e-05,30,1.02699995,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,157525468,2459329.7570972806,59329.2546875,13.3186798,0.0153548429,4096,zr,166.1138806,38.2088498,1.26900005,0.107000001,20210425254688,713,0x3,0x1,20.5200005,26.2744217,0.0375889912,0.115140378,5.83150795e-05,30,1.05599999,3
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,158026111,2459334.7631304697,59334.2611111,13.2180271,0.0154488282,4096,zr,166.1138495,38.2088672,1.10800004,0.115999997,20210430261111,713,0x3,0x1,21.3799992,26.2471905,0.0251970533,0.105105259,2.69441043e-05,30,1.09500003,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,158229900,2459336.800861022,59336.2990046,13.245759,0.0154226283,4096,zr,166.1138625,38.2088608,0.859000027,0.061999999,20210502298993,713,0x3,0x1,21.2299995,26.2300987,0.0253292061,0.119034305,2.64431274e-05,30,1.23399997,3
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,158230722,2459336.809077955,59336.3072222,13.2484303,0.0154201156,4096,zr,166.113869,38.2088613,0.596000016,0.0780000016,20210502307222,713,0x3,0x1,21.5100002,26.2264156,0.0255238879,0.116565213,2.71772387e-05,30,1.27100003,1
